input_file,algorithm,cost,execution_time
Entrada 10.txt,kruskal,20,0.7056829929351807
Entrada 10.txt,kruskal,20,0.6986186504364014
Entrada 10.txt,kruskal,20,0.7052285671234131
Entrada 10.txt,kruskal,20,0.7125535011291504
Entrada 10.txt,kruskal,20,0.7653388977050781
Entrada 10.txt,kruskal,20,0.7001979351043701
Entrada 10.txt,kruskal,20,0.6931960582733154
Entrada 10.txt,kruskal,20,0.7013211250305176
Entrada 10.txt,kruskal,20,0.7060678005218506
Entrada 10.txt,kruskal,20,0.6983482837677002
Entrada 10.txt,kruskal,20,0.6945178508758545
Entrada 10.txt,kruskal,20,0.7225310802459717
Entrada 10.txt,kruskal,20,0.7042632102966309
Entrada 10.txt,kruskal,20,0.7092502117156982
Entrada 10.txt,kruskal,20,0.7003147602081299
Entrada 10.txt,kruskal,20,0.6970775127410889
Entrada 10.txt,kruskal,20,0.7057886123657227
Entrada 10.txt,kruskal,20,0.7084333896636963
Entrada 10.txt,kruskal,20,0.709458589553833
Entrada 10.txt,kruskal,20,0.7133908271789551
Entrada 10.txt,kruskal,20,0.700308084487915
Entrada 10.txt,kruskal,20,0.7254750728607178
Entrada 10.txt,kruskal,20,0.7237763404846191
Entrada 10.txt,kruskal,20,0.7005743980407715
Entrada 10.txt,kruskal,20,0.716968297958374
Entrada 10.txt,kruskal,20,0.6961021423339844
Entrada 10.txt,kruskal,20,0.7046129703521729
Entrada 10.txt,kruskal,20,0.6956353187561035
Entrada 10.txt,kruskal,20,0.7258684635162354
Entrada 10.txt,kruskal,20,0.7080099582672119
Entrada 10.txt,prim,20,0.7060613632202148
Entrada 10.txt,prim,20,0.7035007476806641
Entrada 10.txt,prim,20,0.7021360397338867
Entrada 10.txt,prim,20,0.7118754386901855
Entrada 10.txt,prim,20,0.7007153034210205
Entrada 10.txt,prim,20,0.7069950103759766
Entrada 10.txt,prim,20,0.7085230350494385
Entrada 10.txt,prim,20,0.7221956253051758
Entrada 10.txt,prim,20,0.7033889293670654
Entrada 10.txt,prim,20,0.7009963989257812
Entrada 10.txt,prim,20,0.708798885345459
Entrada 10.txt,prim,20,0.6984536647796631
Entrada 10.txt,prim,20,0.7143383026123047
Entrada 10.txt,prim,20,0.7097744941711426
Entrada 10.txt,prim,20,0.7099518775939941
Entrada 10.txt,prim,20,0.7104554176330566
Entrada 10.txt,prim,20,0.710761547088623
Entrada 10.txt,prim,20,0.701035737991333
Entrada 10.txt,prim,20,0.6973121166229248
Entrada 10.txt,prim,20,0.7031996250152588
Entrada 10.txt,prim,20,0.6931955814361572
Entrada 10.txt,prim,20,0.7005796432495117
Entrada 10.txt,prim,20,0.7080936431884766
Entrada 10.txt,prim,20,0.70302414894104
Entrada 10.txt,prim,20,0.7013638019561768
Entrada 10.txt,prim,20,0.7014243602752686
Entrada 10.txt,prim,20,0.7030792236328125
Entrada 10.txt,prim,20,0.7213969230651855
Entrada 10.txt,prim,20,0.7036900520324707
Entrada 10.txt,prim,20,0.6934292316436768
Entrada 200.txt,kruskal,474,0.7340261936187744
Entrada 200.txt,kruskal,474,0.7339656352996826
Entrada 200.txt,kruskal,474,0.7483360767364502
Entrada 200.txt,kruskal,474,0.7375977039337158
Entrada 200.txt,kruskal,474,0.730999231338501
Entrada 200.txt,kruskal,474,0.8647158145904541
Entrada 200.txt,kruskal,474,0.7489888668060303
Entrada 200.txt,kruskal,474,0.9778287410736084
Entrada 200.txt,kruskal,474,0.886406421661377
Entrada 200.txt,kruskal,474,0.8135881423950195
Entrada 200.txt,kruskal,474,0.7920379638671875
Entrada 200.txt,kruskal,474,0.7568392753601074
Entrada 200.txt,kruskal,474,0.7291007041931152
Entrada 200.txt,kruskal,474,0.7938826084136963
Entrada 200.txt,kruskal,474,0.8057525157928467
Entrada 200.txt,kruskal,474,0.9689750671386719
Entrada 200.txt,kruskal,474,1.2306811809539795
Entrada 200.txt,kruskal,474,1.0164003372192383
Entrada 200.txt,kruskal,474,0.9955241680145264
Entrada 200.txt,kruskal,474,0.8377015590667725
Entrada 200.txt,kruskal,474,0.8271827697753906
Entrada 200.txt,kruskal,474,0.7825491428375244
Entrada 200.txt,kruskal,474,0.7515072822570801
Entrada 200.txt,kruskal,474,0.7591326236724854
Entrada 200.txt,kruskal,474,0.8163762092590332
Entrada 200.txt,kruskal,474,0.7803363800048828
Entrada 200.txt,kruskal,474,0.8366456031799316
Entrada 200.txt,kruskal,474,0.7805204391479492
Entrada 200.txt,kruskal,474,0.7899584770202637
Entrada 200.txt,kruskal,474,0.7888317108154297
Entrada 200.txt,prim,474,0.7944464683532715
Entrada 200.txt,prim,474,0.7851855754852295
Entrada 200.txt,prim,474,0.7944140434265137
Entrada 200.txt,prim,474,0.7661833763122559
Entrada 200.txt,prim,474,0.798137903213501
Entrada 200.txt,prim,474,0.7696216106414795
Entrada 200.txt,prim,474,0.7510039806365967
Entrada 200.txt,prim,474,0.7551932334899902
Entrada 200.txt,prim,474,0.7495641708374023
Entrada 200.txt,prim,474,0.7618684768676758
Entrada 200.txt,prim,474,0.7584912776947021
Entrada 200.txt,prim,474,0.7661256790161133
Entrada 200.txt,prim,474,0.7579121589660645
Entrada 200.txt,prim,474,0.7527222633361816
Entrada 200.txt,prim,474,0.7608895301818848
Entrada 200.txt,prim,474,0.7420997619628906
Entrada 200.txt,prim,474,0.7596385478973389
Entrada 200.txt,prim,474,0.74753737449646
Entrada 200.txt,prim,474,0.7624876499176025
Entrada 200.txt,prim,474,0.7447645664215088
Entrada 200.txt,prim,474,0.7606408596038818
Entrada 200.txt,prim,474,0.7727382183074951
Entrada 200.txt,prim,474,0.8311312198638916
Entrada 200.txt,prim,474,0.7788655757904053
Entrada 200.txt,prim,474,0.7636065483093262
Entrada 200.txt,prim,474,0.7690186500549316
Entrada 200.txt,prim,474,0.7855572700500488
Entrada 200.txt,prim,474,0.768458366394043
Entrada 200.txt,prim,474,0.7655971050262451
Entrada 200.txt,prim,474,0.7718188762664795
Entrada 400.txt,kruskal,910,0.8818895816802979
Entrada 400.txt,kruskal,910,0.8708517551422119
Entrada 400.txt,kruskal,910,0.8623859882354736
Entrada 400.txt,kruskal,910,0.8794026374816895
Entrada 400.txt,kruskal,910,0.9049601554870605
Entrada 400.txt,kruskal,910,0.870633602142334
Entrada 400.txt,kruskal,910,0.8686246871948242
Entrada 400.txt,kruskal,910,0.8857614994049072
Entrada 400.txt,kruskal,910,0.8786132335662842
Entrada 400.txt,kruskal,910,0.8975532054901123
Entrada 400.txt,kruskal,910,0.8893389701843262
Entrada 400.txt,kruskal,910,0.877091646194458
Entrada 400.txt,kruskal,910,0.8786022663116455
Entrada 400.txt,kruskal,910,0.8759739398956299
Entrada 400.txt,kruskal,910,0.8942577838897705
Entrada 400.txt,kruskal,910,0.8675777912139893
Entrada 400.txt,kruskal,910,0.886157751083374
Entrada 400.txt,kruskal,910,0.8903348445892334
Entrada 400.txt,kruskal,910,0.8583714962005615
Entrada 400.txt,kruskal,910,0.8795549869537354
Entrada 400.txt,kruskal,910,0.876000165939331
Entrada 400.txt,kruskal,910,0.8678314685821533
Entrada 400.txt,kruskal,910,0.8764948844909668
Entrada 400.txt,kruskal,910,0.8667526245117188
Entrada 400.txt,kruskal,910,0.8555009365081787
Entrada 400.txt,kruskal,910,0.8653614521026611
Entrada 400.txt,kruskal,910,0.872931957244873
Entrada 400.txt,kruskal,910,0.862619161605835
Entrada 400.txt,kruskal,910,0.8627991676330566
Entrada 400.txt,kruskal,910,0.8897833824157715
Entrada 400.txt,prim,910,0.8957586288452148
Entrada 400.txt,prim,910,0.8896307945251465
Entrada 400.txt,prim,910,0.8897180557250977
Entrada 400.txt,prim,910,0.8775765895843506
Entrada 400.txt,prim,910,0.8805127143859863
Entrada 400.txt,prim,910,0.909404993057251
Entrada 400.txt,prim,910,0.8846268653869629
Entrada 400.txt,prim,910,0.8768203258514404
Entrada 400.txt,prim,910,0.8811039924621582
Entrada 400.txt,prim,910,0.8742382526397705
Entrada 400.txt,prim,910,0.8789463043212891
Entrada 400.txt,prim,910,0.8718910217285156
Entrada 400.txt,prim,910,0.8713850975036621
Entrada 400.txt,prim,910,0.8740365505218506
Entrada 400.txt,prim,910,0.8714613914489746
Entrada 400.txt,prim,910,0.8910722732543945
Entrada 400.txt,prim,910,0.8748157024383545
Entrada 400.txt,prim,910,0.9752929210662842
Entrada 400.txt,prim,910,0.9168250560760498
Entrada 400.txt,prim,910,0.8940997123718262
Entrada 400.txt,prim,910,0.8747072219848633
Entrada 400.txt,prim,910,0.8757927417755127
Entrada 400.txt,prim,910,0.9010462760925293
Entrada 400.txt,prim,910,0.9059557914733887
Entrada 400.txt,prim,910,0.8761441707611084
Entrada 400.txt,prim,910,0.8787457942962646
Entrada 400.txt,prim,910,0.8816585540771484
Entrada 400.txt,prim,910,0.8738217353820801
Entrada 400.txt,prim,910,0.8748066425323486
Entrada 400.txt,prim,910,0.8929705619812012
Entrada 1500.txt,kruskal,3392,3.1374704837799072
Entrada 1500.txt,kruskal,3392,2.9392566680908203
Entrada 1500.txt,kruskal,3392,2.888442277908325
Entrada 1500.txt,kruskal,3392,2.924098491668701
Entrada 1500.txt,kruskal,3392,2.9357259273529053
Entrada 1500.txt,kruskal,3392,2.8713808059692383
Entrada 1500.txt,kruskal,3392,2.8707544803619385
Entrada 1500.txt,kruskal,3392,2.8555595874786377
Entrada 1500.txt,kruskal,3392,3.0048725605010986
Entrada 1500.txt,kruskal,3392,3.1689112186431885
Entrada 1500.txt,kruskal,3392,3.175442695617676
Entrada 1500.txt,kruskal,3392,3.2426164150238037
Entrada 1500.txt,kruskal,3392,2.992980718612671
Entrada 1500.txt,kruskal,3392,3.034118175506592
Entrada 1500.txt,kruskal,3392,2.8139164447784424
Entrada 1500.txt,kruskal,3392,3.005922317504883
Entrada 1500.txt,kruskal,3392,2.9005136489868164
Entrada 1500.txt,kruskal,3392,2.925769090652466
Entrada 1500.txt,kruskal,3392,2.886080503463745
Entrada 1500.txt,kruskal,3392,2.9026200771331787
Entrada 1500.txt,kruskal,3392,2.893734931945801
Entrada 1500.txt,kruskal,3392,2.901333808898926
Entrada 1500.txt,kruskal,3392,2.8392245769500732
Entrada 1500.txt,kruskal,3392,2.8807990550994873
Entrada 1500.txt,kruskal,3392,2.9194436073303223
Entrada 1500.txt,kruskal,3392,2.8505403995513916
Entrada 1500.txt,kruskal,3392,2.8643999099731445
Entrada 1500.txt,kruskal,3392,2.960676431655884
Entrada 1500.txt,kruskal,3392,2.9083118438720703
Entrada 1500.txt,kruskal,3392,2.9612784385681152
Entrada 1500.txt,prim,3392,4.735534906387329
Entrada 1500.txt,prim,3392,4.851248502731323
Entrada 1500.txt,prim,3392,4.6716835498809814
Entrada 1500.txt,prim,3392,4.946840286254883
Entrada 1500.txt,prim,3392,4.869097709655762
Entrada 1500.txt,prim,3392,4.9269630908966064
Entrada 1500.txt,prim,3392,4.720837593078613
Entrada 1500.txt,prim,3392,4.645463705062866
Entrada 1500.txt,prim,3392,5.099303960800171
Entrada 1500.txt,prim,3392,4.692631721496582
Entrada 1500.txt,prim,3392,4.767746686935425
Entrada 1500.txt,prim,3392,4.697323322296143
Entrada 1500.txt,prim,3392,4.786082029342651
Entrada 1500.txt,prim,3392,4.821555852890015
Entrada 1500.txt,prim,3392,4.840111017227173
Entrada 1500.txt,prim,3392,4.7546446323394775
Entrada 1500.txt,prim,3392,4.71575403213501
Entrada 1500.txt,prim,3392,4.738528251647949
Entrada 1500.txt,prim,3392,4.703286647796631
Entrada 1500.txt,prim,3392,4.746846675872803
Entrada 1500.txt,prim,3392,4.6843297481536865
Entrada 1500.txt,prim,3392,5.249246120452881
Entrada 1500.txt,prim,3392,6.877784252166748
Entrada 1500.txt,prim,3392,7.361656904220581
Entrada 1500.txt,prim,3392,6.874743223190308
Entrada 1500.txt,prim,3392,5.2423155307769775
Entrada 1500.txt,prim,3392,5.868661880493164
Entrada 1500.txt,prim,3392,5.041520118713379
Entrada 1500.txt,prim,3392,4.833778142929077
Entrada 1500.txt,prim,3392,5.2925801277160645
Entrada 100.txt,kruskal,202,0.8275868892669678
Entrada 100.txt,kruskal,202,0.7323291301727295
Entrada 100.txt,kruskal,202,0.943371057510376
Entrada 100.txt,kruskal,202,0.8015215396881104
Entrada 100.txt,kruskal,202,0.7982871532440186
Entrada 100.txt,kruskal,202,0.7628173828125
Entrada 100.txt,kruskal,202,0.7544529438018799
Entrada 100.txt,kruskal,202,0.7181744575500488
Entrada 100.txt,kruskal,202,0.7198262214660645
Entrada 100.txt,kruskal,202,0.820854902267456
Entrada 100.txt,kruskal,202,0.7118339538574219
Entrada 100.txt,kruskal,202,0.7183482646942139
Entrada 100.txt,kruskal,202,0.7325162887573242
Entrada 100.txt,kruskal,202,0.74800705909729
Entrada 100.txt,kruskal,202,0.7246830463409424
Entrada 100.txt,kruskal,202,0.706580638885498
Entrada 100.txt,kruskal,202,0.7139542102813721
Entrada 100.txt,kruskal,202,0.7042880058288574
Entrada 100.txt,kruskal,202,0.7427821159362793
Entrada 100.txt,kruskal,202,0.7060556411743164
Entrada 100.txt,kruskal,202,0.7845900058746338
Entrada 100.txt,kruskal,202,0.7452082633972168
Entrada 100.txt,kruskal,202,0.7219893932342529
Entrada 100.txt,kruskal,202,0.7584841251373291
Entrada 100.txt,kruskal,202,0.7301909923553467
Entrada 100.txt,kruskal,202,0.7123720645904541
Entrada 100.txt,kruskal,202,0.7286760807037354
Entrada 100.txt,kruskal,202,0.7131936550140381
Entrada 100.txt,kruskal,202,0.7527265548706055
Entrada 100.txt,kruskal,202,0.7414093017578125
Entrada 100.txt,prim,202,0.7668373584747314
Entrada 100.txt,prim,202,0.7185375690460205
Entrada 100.txt,prim,202,0.7113983631134033
Entrada 100.txt,prim,202,0.8317849636077881
Entrada 100.txt,prim,202,0.7171609401702881
Entrada 100.txt,prim,202,0.7186212539672852
Entrada 100.txt,prim,202,0.7055788040161133
Entrada 100.txt,prim,202,0.7206056118011475
Entrada 100.txt,prim,202,0.7191638946533203
Entrada 100.txt,prim,202,0.7208445072174072
Entrada 100.txt,prim,202,0.7255759239196777
Entrada 100.txt,prim,202,0.7186610698699951
Entrada 100.txt,prim,202,0.7768712043762207
Entrada 100.txt,prim,202,0.7371630668640137
Entrada 100.txt,prim,202,0.7266390323638916
Entrada 100.txt,prim,202,0.7190065383911133
Entrada 100.txt,prim,202,0.7174761295318604
Entrada 100.txt,prim,202,0.862849235534668
Entrada 100.txt,prim,202,0.8137938976287842
Entrada 100.txt,prim,202,0.7158181667327881
Entrada 100.txt,prim,202,0.7099881172180176
Entrada 100.txt,prim,202,0.7106661796569824
Entrada 100.txt,prim,202,0.7286579608917236
Entrada 100.txt,prim,202,0.7203891277313232
Entrada 100.txt,prim,202,0.7131955623626709
Entrada 100.txt,prim,202,0.7251365184783936
Entrada 100.txt,prim,202,0.7121620178222656
Entrada 100.txt,prim,202,0.7512197494506836
Entrada 100.txt,prim,202,0.8271079063415527
Entrada 100.txt,prim,202,0.7443163394927979
Entrada 300.txt,kruskal,705,0.9642791748046875
Entrada 300.txt,kruskal,705,0.930065393447876
Entrada 300.txt,kruskal,705,0.8307900428771973
Entrada 300.txt,kruskal,705,0.9506371021270752
Entrada 300.txt,kruskal,705,0.9671435356140137
Entrada 300.txt,kruskal,705,0.9360024929046631
Entrada 300.txt,kruskal,705,0.8726165294647217
Entrada 300.txt,kruskal,705,0.84305739402771
Entrada 300.txt,kruskal,705,0.8545010089874268
Entrada 300.txt,kruskal,705,0.8214349746704102
Entrada 300.txt,kruskal,705,0.8270173072814941
Entrada 300.txt,kruskal,705,0.8229367733001709
Entrada 300.txt,kruskal,705,0.8143749237060547
Entrada 300.txt,kruskal,705,0.8243024349212646
Entrada 300.txt,kruskal,705,0.8111634254455566
Entrada 300.txt,kruskal,705,0.8071372509002686
Entrada 300.txt,kruskal,705,0.8095395565032959
Entrada 300.txt,kruskal,705,0.8054397106170654
Entrada 300.txt,kruskal,705,0.8169114589691162
Entrada 300.txt,kruskal,705,0.8207988739013672
Entrada 300.txt,kruskal,705,0.8005409240722656
Entrada 300.txt,kruskal,705,0.8061478137969971
Entrada 300.txt,kruskal,705,0.8022515773773193
Entrada 300.txt,kruskal,705,0.810004711151123
Entrada 300.txt,kruskal,705,0.8069424629211426
Entrada 300.txt,kruskal,705,0.8142127990722656
Entrada 300.txt,kruskal,705,0.8135735988616943
Entrada 300.txt,kruskal,705,0.8101119995117188
Entrada 300.txt,kruskal,705,0.8054697513580322
Entrada 300.txt,kruskal,705,0.821418046951294
Entrada 300.txt,prim,705,0.8107903003692627
Entrada 300.txt,prim,705,0.8222417831420898
Entrada 300.txt,prim,705,0.8145925998687744
Entrada 300.txt,prim,705,0.8052763938903809
Entrada 300.txt,prim,705,0.795323371887207
Entrada 300.txt,prim,705,0.7967560291290283
Entrada 300.txt,prim,705,0.8221454620361328
Entrada 300.txt,prim,705,0.8659052848815918
Entrada 300.txt,prim,705,0.7930200099945068
Entrada 300.txt,prim,705,0.8494985103607178
Entrada 300.txt,prim,705,0.8476877212524414
Entrada 300.txt,prim,705,0.8384921550750732
Entrada 300.txt,prim,705,0.8130378723144531
Entrada 300.txt,prim,705,0.8297271728515625
Entrada 300.txt,prim,705,0.8011171817779541
Entrada 300.txt,prim,705,0.8038856983184814
Entrada 300.txt,prim,705,0.8010427951812744
Entrada 300.txt,prim,705,0.8129651546478271
Entrada 300.txt,prim,705,0.8074686527252197
Entrada 300.txt,prim,705,0.8259937763214111
Entrada 300.txt,prim,705,0.8306217193603516
Entrada 300.txt,prim,705,0.7991197109222412
Entrada 300.txt,prim,705,0.8239784240722656
Entrada 300.txt,prim,705,0.8038854598999023
Entrada 300.txt,prim,705,0.8060641288757324
Entrada 300.txt,prim,705,0.8206057548522949
Entrada 300.txt,prim,705,0.8188662528991699
Entrada 300.txt,prim,705,0.7984240055084229
Entrada 300.txt,prim,705,0.812964916229248
Entrada 300.txt,prim,705,0.8161141872406006
Entrada 500.txt,kruskal,1122,0.9701337814331055
Entrada 500.txt,kruskal,1122,0.9542360305786133
Entrada 500.txt,kruskal,1122,0.969322919845581
Entrada 500.txt,kruskal,1122,0.9500370025634766
Entrada 500.txt,kruskal,1122,0.9638895988464355
Entrada 500.txt,kruskal,1122,0.9665257930755615
Entrada 500.txt,kruskal,1122,0.9711987972259521
Entrada 500.txt,kruskal,1122,0.9503879547119141
Entrada 500.txt,kruskal,1122,0.9813463687896729
Entrada 500.txt,kruskal,1122,0.9795496463775635
Entrada 500.txt,kruskal,1122,0.956477165222168
Entrada 500.txt,kruskal,1122,0.9516091346740723
Entrada 500.txt,kruskal,1122,0.961566686630249
Entrada 500.txt,kruskal,1122,0.9547533988952637
Entrada 500.txt,kruskal,1122,0.9636960029602051
Entrada 500.txt,kruskal,1122,0.9813399314880371
Entrada 500.txt,kruskal,1122,0.9607357978820801
Entrada 500.txt,kruskal,1122,0.9612915515899658
Entrada 500.txt,kruskal,1122,0.9509100914001465
Entrada 500.txt,kruskal,1122,0.9732952117919922
Entrada 500.txt,kruskal,1122,0.9615957736968994
Entrada 500.txt,kruskal,1122,0.9411194324493408
Entrada 500.txt,kruskal,1122,0.9616498947143555
Entrada 500.txt,kruskal,1122,0.9639382362365723
Entrada 500.txt,kruskal,1122,0.9778091907501221
Entrada 500.txt,kruskal,1122,0.9691426753997803
Entrada 500.txt,kruskal,1122,1.007336139678955
Entrada 500.txt,kruskal,1122,0.9521143436431885
Entrada 500.txt,kruskal,1122,0.9762468338012695
Entrada 500.txt,kruskal,1122,0.9498293399810791
Entrada 500.txt,prim,1122,1.0039587020874023
Entrada 500.txt,prim,1122,1.0156335830688477
Entrada 500.txt,prim,1122,1.01084303855896
Entrada 500.txt,prim,1122,0.9992916584014893
Entrada 500.txt,prim,1122,1.0043237209320068
Entrada 500.txt,prim,1122,1.0127742290496826
Entrada 500.txt,prim,1122,1.0030324459075928
Entrada 500.txt,prim,1122,1.0164356231689453
Entrada 500.txt,prim,1122,1.003685712814331
Entrada 500.txt,prim,1122,1.011770486831665
Entrada 500.txt,prim,1122,1.0059514045715332
Entrada 500.txt,prim,1122,1.0410468578338623
Entrada 500.txt,prim,1122,1.0184893608093262
Entrada 500.txt,prim,1122,1.0082664489746094
Entrada 500.txt,prim,1122,1.0107131004333496
Entrada 500.txt,prim,1122,1.0090537071228027
Entrada 500.txt,prim,1122,1.0085160732269287
Entrada 500.txt,prim,1122,1.0217363834381104
Entrada 500.txt,prim,1122,1.035750150680542
Entrada 500.txt,prim,1122,1.0146629810333252
Entrada 500.txt,prim,1122,1.0282483100891113
Entrada 500.txt,prim,1122,1.0111777782440186
Entrada 500.txt,prim,1122,0.9938650131225586
Entrada 500.txt,prim,1122,1.0122997760772705
Entrada 500.txt,prim,1122,1.0070958137512207
Entrada 500.txt,prim,1122,1.0243651866912842
Entrada 500.txt,prim,1122,1.001448154449463
Entrada 500.txt,prim,1122,1.0487165451049805
Entrada 500.txt,prim,1122,1.0182218551635742
Entrada 500.txt,prim,1122,0.9944443702697754
Entrada 50.txt,kruskal,131,0.7093451023101807
Entrada 50.txt,kruskal,131,0.7207648754119873
Entrada 50.txt,kruskal,131,0.7176165580749512
Entrada 50.txt,kruskal,131,0.7150061130523682
Entrada 50.txt,kruskal,131,0.7099082469940186
Entrada 50.txt,kruskal,131,0.7005810737609863
Entrada 50.txt,kruskal,131,0.7056183815002441
Entrada 50.txt,kruskal,131,0.7154312133789062
Entrada 50.txt,kruskal,131,0.7035355567932129
Entrada 50.txt,kruskal,131,0.7033343315124512
Entrada 50.txt,kruskal,131,0.717811107635498
Entrada 50.txt,kruskal,131,0.7545807361602783
Entrada 50.txt,kruskal,131,0.7018489837646484
Entrada 50.txt,kruskal,131,0.7047481536865234
Entrada 50.txt,kruskal,131,0.7070176601409912
Entrada 50.txt,kruskal,131,0.7206499576568604
Entrada 50.txt,kruskal,131,0.7179555892944336
Entrada 50.txt,kruskal,131,0.7283051013946533
Entrada 50.txt,kruskal,131,0.7072813510894775
Entrada 50.txt,kruskal,131,0.7214963436126709
Entrada 50.txt,kruskal,131,0.7034063339233398
Entrada 50.txt,kruskal,131,0.7140913009643555
Entrada 50.txt,kruskal,131,0.7039246559143066
Entrada 50.txt,kruskal,131,0.7185864448547363
Entrada 50.txt,kruskal,131,0.7134590148925781
Entrada 50.txt,kruskal,131,0.7113001346588135
Entrada 50.txt,kruskal,131,0.7066118717193604
Entrada 50.txt,kruskal,131,0.695580244064331
